titles,category
과메기가 갑자기 넘 먹고 싶어서 소포장으로 구입했어요 집에서 먹을 사람이 저 뿐이라 적당한 양이었어요 많이 짜지 않고 적당한 염도에 담백하고 살짝 고소한 맛도 느껴졌어요 비린내는 거의 없었구요 구성품에서 초장은 너무너무너무 많았구요 만 주셔도 될듯하고 조미김이 아닌 생김이 제공되면 좋겠다는 생각과 패키지 그림에 나오는 배추가 없어서 아쉬었어요 고추는 전혀 안 먹었고 마늘은 초장에 찍어 과메기와 함께 먹었습니다 다른 식구들이 즐기지 않는 혼자만 좋아하는 음식이라 적당량 한 끼 먹기 괜찮았어요 과메기 철이라서 한 번 시켜봤고 맛은 무난했어요,Four
양이 생각보다 적다 생각했는데 잘라서 먹으니 한끼 먹기에 나쁘지 않네요 기본야채 함께 구성괴어 있어서 괜찮아요 과메기 특유의 냄새가 있긴 하지만 쫄깃하니 한끼 특별하게 먹기에는 나쁘지 않아요,Four
신선도 예상보다 신선해요,Four
꽁치를 냉동과 해동을 반복해 바닷바람에 건조시킨 과메기 과메기는 먹기 좋게 썰어서 준비하면 양은 둘이 먹기에 넉넉한거 같아요 다만 야채 구성에 과메기 짝궁인 마늘쫑이 없어서 너무 아쉬웠어요 다른 후기들보고 추가로 시켜서 그 아쉬움을 달랬지만 구성 대비 가격이 저렴한거 같진 않아요 딱 가격만큼 하는거 같아요 겨울철 별미 과메기 맛있게 잘먹었습니다,Four
별점 점 개 뺀 이유 청어 아니고 꽁치여서 개 또 뺀 이유 약간 쫀득거리는 맛이 있어야하는데 너무 부드럽기만 함 씹는 맛이 아쉬움 장점 딱 열면 양이 적다고 느껴지는데 그래도 혼자 먹었을때 물리지 않아서 좋음 남기면 처치 곤란 하나도 안비림 마늘이랑 고추 김 양이 딱 맞게 들어있음 개인적인 아쉬운점 초장이 한팩 통째로 들어있어서 낭비 아쉬움 맥도날드 맥너겟 소스통 가득 정도로만 들어있어도 전혀 모자르지 않음 평가와 무관함 재구매 의사 이상,Four
신선도 예상만큼 신선해요,Four
압축 포장되어 양이 작나 싶었는데 썰어놓고 보니 적은 양은 아니네요 그래도 약간 작은 듯 싶습니다 맛 평가를 하자면 꾸덕하게 잘 말려져 있고 풍미 좋습니다 맛있습니다 야채는 신선한데 마늘쫑이 빠져 좀 아쉽습니다 전체적으로 먹을만하고 예약배송되어 좋습니다 한번 드셔보세요 강추합니다,Four
확인하고 시킨거라 양으로 실망할것 없었고 인이 먹기 딱 알맞은양과 준비하기 귀찮을 수 있는 야채와 김이 들어있어 만족함 편리함으로 가격 대체된다 봄 다만 비위많이 약한사람한테는 살짝 비릴수있겠다싶음 초반에 좀 받쳐서 초장떡칠해서 먹음 먹다보니 적응되서 전부 클리어함 등분으로 잘라 싸먹다보니 김 마늘이 모자라서 집에있는것 보태서먹음 과메기 생각나는 날 또 시켜먹을것같음,Four
신선도 예상보다 신선해요,Four
어쩌다 주문해서 별 생각없이 먹었는데 일단 배송은 새벽에 빨리 됬어요 와우 사진도 못찍고 정신없이 먹었네요 평소 과메기 엄청 좋아하지않는데 생각보다 쫀득쫀득 맛났었어요 다만 야채가 조금 시들시들 해서 아쉽네요 그래도 미역까지 들어있는 구성이라 마음에 들고 인데 다른 음식과 곁들여서 두명이 두끼를 먹을 양 이네요 굿굿 또 이용 할꺼에요,Four
맛있어요 냄새 안나고 적당해요 근데 이 가격에 비해서는 양은 작은편이예요 많이 좋아하는 사람은 둘이 먹기엔 작을것도 같아요 인터넷에 항상 먹는거 사려다 빨리 먹고싶어서 이거 산건데 가격은 비슷한데 양은 반밖에 안되네요 그래도 맛은 있어서 잘먹었어요 빨리 먹고 싶으신분은 괜찮네요 쪽파는 없어서 따로 사서 같이 먹었어요,Four
신선도 예상만큼 신선해요,Four
비려요 그래도 고소하고 쫀득하니 맛있어요 근데 비려요 저는 구성에 쪽파가 없길래 따로 준비했어요 김은 턱없이 부족해서 집에 있는거 더 꺼냈고 배추는 국끓여 먹을까봐요 초장이랑 마늘은 왜이리 많은건지 제 개인적으론 초장 하나만 주시고 마늘 줄이고 배추빼고 쪽파 넣고 조미김 말고 구운김 넉넉히 넣어주시면 더 만족할듯 합니다 비리긴한데 그래도 잘 먹었어요,Four
캠핑때가져가기 편해서 겨울마다 두세번씩 구매해요 맛은 확실히 있어요 청어아니고 꽁치과메기라 그런지 더 쫄깃하고 맛이 깊어요 근데 올초엣는 만 천 백원 샀는데 지금은 가격이 이렇게 많이 오르다니요 가격이 전과 같았으면 너무 좋겠어요 가격이 아쉽습니다,Four
신선도 예상만큼 신선해요,Four
얼음팩 있는쪽은 녹지않았고 없는쪽은 녹아서 비린내가 많이 남 양쪽으로 얼음팩 두개쯤 넣어주셨음 좋을뻔 초장은 하나도 충분한데 두개인데 김은 두개지만 양이 넘 작음 초장 하나대신 김을 더 넣어주셨음 함 다시마는 쌈으로 먹을수있는것 몇장 안됨 안에 들어있는것은 넘 작은 것들을 큰것으로 돌돌 말아놓음,Four
신선도 예상만큼 신선해요,Four
다만 야채세트에 미역과 쪽파가 없어서 아쉬워요 근데 고추가 얼어서 왓어요 그래서 별하나 뺌 맛은 최고,Four
맛남의광장본후 과메기 한번도 못 먹어봤대서 아들을 위해 입문겸 주문했어요 처음이라 아주 소량으로 사실 저는 불호하는 편이라 처음 맛본 아들은 괜찮다고 하네요 구성품이 조금 빈약해 다른 채소도 추가 구매하긴했지만 대체적으로 맛보기엔 괜찮은듯 합니다,Four
양도 적고 생각보다 식감이 별로였어요 쫄깃하거나 꼬독꼬독하지 않고 푹 퍼지는 식감이 그냥 그렇습니다 비린내는 안났어요 야채세트인데 고추마늘 말고 알배추나 마늘쫑 조금이라도 들어있음 훨씬 좋을것같아요,Four
총알 새벽배송 받았어요 넘 신선한 맛 이어서 재구매 의사 있고요 쫄깃하니 식감이 괜찮습니다 혼자 먹기에 좋은양 인당 한팩은 있어야할 양 입니다 참고 하세요 짜지않고 딱 좋은 간 이예요,Four
지인이 안먹어 봤다고 해서 과메가 시켜 줬는데 새벽배송에 잘 왔다고 하네요 한번도 안먹어봐서 비릿한게 조금 있다고는 했느데 그래도 만족한다고 합니다 감사합니다,Four
예전에 별 기대없이 먹다 맛있어서 두번째 구입 이번은 미역이 조금 물러서 왔어요 워낙 쉽게 무르는거니 이해하고 반절 버리고 먹었지만 과메기는 통통하고 맛나욤,Four
고추 마늘도 신선한게 양도 넉넉하고 과메기도 비린내가 적어 아주 맛있게 먹었네요 혼자 먹기 딱 좋아요 일반 야채는 없습니다 참고,Four
신선도 예상만큼 신선해요,Four
과메기를 온식구가 다좋아하는데 때로는 비린내가 나서 망설여졌는데 이번 과메기는 비린내가 하나 안나고 담백하고 맛있어서 온 식구가 맛나게 먹었네요,Four
신선도 예상만큼 신선해요,Four
신선도 예상만큼 신선해요,Four
다시마가 너무짜요 바로먹기 힘드니 미리 물에 담가뒀다 드시길 추천드려요,Four
속은 기분 다시마는 물러서 버렸고 야채는 시들었고 과메기는 식용유를 발랐는지 기름 투성이고 다시는 안 시킴 쿠팡에 배신감 듬,Four
신선도 예상만큼 신선해요,Four
신선도 예상만큼 신선해요,Four
다시마가 너무짜요 바로먹기 힘드니 미리 물에 담가뒀다 드시길 추천드려요,Four
속은 기분 다시마는 물러서 버렸고 야채는 시들었고 과메기는 식용유를 발랐는지 기름 투성이고 다시는 안 시킴 쿠팡에 배신감 듬,Four
과메기를 엄청 좋아해서 겨울이 가기전에 마지막으로 시켜먹었어요 세일하길래 시켰는데 잘 먹었어요,Four
해마다 시장에서 과메기를사서 먹었는데 올해는 판매를 안해서 주문해 먹었어요,Four
다 포장되어 오니 접시도 안꺼내도 되고 너무 편해요 맛도 좋네요 둘이서 먹으면 많을것 같았는데 술안주로 먹으니 양도 좋아요,Four
하게 작네요 증말 딱 인용이긴한데 할인가가 아닌 가격으로 사니 넘 손해본느낌,Four
이 구성으로 들어있고 양도 이정도 입니다 인 먹기에는 충분합니다,Four
후기가좋아서삿는데아주맛나네요 자주시켜먹을듯요,Four
과메기 따로 배추 마늘 고추 다시마 김 이렇게 세트로 왔어요 과메기양도 넉넉해요 부드럽고 고소하네요 잘 먹었습니다,Four
신선도 예상만큼 신선해요,Four
맛있어요 많이 비리지도 않구 근데 너무 안마름 쫀독한맛이 없음 기름 넘 많아서 좀 더 말려서 먹어야 할듯 구성은 넘 좋아용,Four
받고 양이 좀 적다 싶었는데 그냥 집에서 가볍게 한 번 먹을 정도로는 적당한 거 같아요 신선하고 맛있어요,Four
야채도 싱싱하고 양도 많고 좋았는데 과메기가 너무 덜 건조돼서 에프에 살짝 돌려 먹었어요,Four
신선도 예상만큼 신선해요,Four
비리지않아 괜찮았어요 그런데 양이 너무 작네요,Four
맛있어요 양도 예상보다 많습니다 미나리가 같이 있었음 더 좋았을텐데 막상 먹으면서 좀 아쉬웠어요,Four
구성 좋아요 초고추장 마늘 등 다 들어있어서 간편해요 맛 많이 비리지 않고 좋아요 가격 적당해요,Four
원산지가 대만이라 별 개 뺏어요 그거 말고는 다 만족 맛 용량 구성 신선도 등,Four
너무 암이 적어 놀라긴 했지만 간단히 먹기엔 나쁘지않아요,Four
생각보다 맛 있어서 깜짝 놀랬습니다 혼자서 앉은자리에서 다 먹어버렸습니다,Four
과메기 엄청 맛있음 다시마 몇개없음 심하게 없음 마늘쫑은 원래없음,Four
신선도 예상만큼 신선해요,Four
양은 살짝 적은편이라 아숩지만 맛은부드럽구좋아요,Four
요즘하도 과메기해서먹었는데 싱싱한건모르겠어요,Four
신선도 예상만큼 신선해요,Four
신선도 예상만큼 신선해요,Four
신선도 예상보다 신선해요,Four
신선도 예상만큼 신선해요,Four
신선도 예상보다 신선해요,Four
신선도 예상만큼 신선해요,Four
신선도 예상만큼 신선해요,Four
신선도 예상보다 신선해요,Four
어른 명이 먹기 적당합니다,Four
신선도 예상만큼 신선해요,Four
신선도 예상만큼 신선해요,Four
상품구성 괜찮습니다 술안주에 좋아요,Four
신선도 예상보다 신선해요,Four
신선도 예상만큼 신선해요,Four
신선도 예상만큼 신선해요,Four
상품구성 괜찮습니다 술안주에 좋아요,Four
신선도 예상보다 신선해요,Four
신선도 예상만큼 신선해요,Four
신선도 예상만큼 신선해요,Four
신선도 예상만큼 신선해요,Four
아이들도 잘먹어요 안비려요,Four
신선도 예상만큼 신선해요,Four
신선도 예상보다 신선해요,Four
신선도 예상만큼 신선해요,Four
신선도 예상만큼 신선해요,Four
신선도 예상보다 신선해요,Four
신선도 예상만큼 신선해요,Four
과메기 품질이랑 썰은 마늘 신선도는 너무 좋아요,Four
신선도 예상만큼 신선해요,Four
신선도 예상보다 신선해요,Four
신선도 예상보다 신선해요,Four
재주문햇는데 요것두 맛이 쵝오네요,Four
꼬득한게 꽤많고 채소신선 맛남,Four
신선도 예상보다 신선해요,Four
신선도 예상보다 신선해요,Four
신선도 예상만큼 신선해요,Four
신선도 예상만큼 신선해요,Four
재철음식 과메기 맛도 양양 만점,Four
신선도 예상만큼 신선해요,Four
신선도 예상보다 신선해요,Four
신선도 예상만큼 신선해요,Four
근데 다시마의 상태가 별로여서 별 네개만 점수를 드립니다,Four
골드박스에올라와서 샀더니 다음날 천원이 더싸다 뭐이런,Four
신선도 예상보다 신선해요,Four
내돈 내산 후기 입니다 상품명 포항시 인증 구룡포 과메기 야채세트 가격 원 주문 월 일 금요일 배송 월 일 토요일 장점 야채와 과메기 개별 포장 되어 있어 깔금합니다 과메기 청양고추 마늘 김 초장 모두 신선합니다 과메기는 기호에 따라 살짝 후라이펜에 구워서 먹으니 풍미가 더 좋은거 같네요 과메기에 청어 꽁치를 사용하는데 개인척으로 청어보다는 꽁치로 만든것이 식강이나 맛이 더 좋은거 같습니다 단점 생각 보다 양이 적다 맛 있어서 그렇겠죠 총평 포항시 인증 구룡포 과메기라 그런지 꺠끗하고 깔끔한 포장입니다 별도 조리 과정이 필요 없이 바로 섭취 가능도록 포장되어 있고요 저희 와이프는 과메기를 한번도 먹어보지 않았는데 요 제품을 처음으로 번째 과메기를 구입하고 있네요 비린내가 날거 같다는 선입관이 있어서 그랬지요 개인적인 취양이 다르기는 하겠지만 비린내가 없는 과메기는 없겠죠 그래도 싫다면 살짝 후라이펜에 구워서 드시면 그런 잡냄새 조차도 줄일 수 있는거 같습니다 재구매 의사 있습니다 겨울처 맛있는 과메기 감사합니다 내돈 내산 후기 입니다,Four
