titles,category
끓이니 살도없고 안이 반이나 텅 비었어요 익히기전엔 살이 꽉찬것처럼 보여요 끓이면 살이 없어요 먹을게 없어요 살이 꽉찬 꽃게 드셔본 분들은 이거 못먹어요 돈이 아까워요 할인 더 많이 하셔도 되겠어요,One
크기가 똑갔지 안해요 한통에 큰것 개정도 다 작아요 다리는 거의 떨어져 있습니다 살 물렁물렁해서 먹는데 식감도 별로고 아무리 냉동이라도 이런게 살이 물렁한것 처음 오래되었것같아 식중독 걸릴까뵈 모두 폐기했습니딘,One
리뷰보고 구매한건데 가격민큼 항 작고 싱싱함도 별료,One
맛 만족도 예상보다 맛 없어요,One
맛 만족도 생각보다 별로에요,One
후기 안남기는데 정말 짜네요 첨엔 내 양녕탓인가 했는데 완전 짜요,One
여러군데서 절단꽃게 먹어봣지만 살은통통한데 비려요,One
아무리 씻어도 비린내가 없어지질 않네요 찝찝해서 못먹겟어요 리뷰보구 주문한건데 리뷰 다 가짜인가봐요 휴,One
맛 만족도 생각보다 별로에요,One
맛 만족도 예상보다 맛 없어요,One
맛 만족도 예상보다 맛 없어요,One
세일을 왜하나 했네요,One
맛 만족도 예상보다 맛 없어요,One
살이너무없네여 다신재구매 안함,One
맛이 이상해요,One
맛 만족도 생각보다 별로에요,One
살이 없고 빈껍데기 설마했는데 그랬어요,One
맛 만족도 생각보다 별로에요,One
맛 만족도 생각보다 별로에요,One
싱싱함 예상보다 안 싱싱해요,One
너무 비린내 나고 안싱싱해요 실망,One
안싱싱해 살이 다 흩어지고 너무 작아요,One
살너무없고 너무작음 찌개해먹기택도없음,One
꽃게탕 끓이고 국물 맛보니 괜찮았는데 꽃게가 아주 짜네요 도저히 못 먹겠어서 쿠팡 고객센터 에 전화했더니 기계적인 답만 말끊으면서 계속 빈복하고 가 더 친절한 정도입니다 맛은 환불대상이 아니라니 어처구니 없습니다,One
맛 만족도 생각보다 별로에요,One
살도 흐물흐물하고 신선도도 떨어지고 다시는 구매 의사 없음,One
된장찌개에 꽃게 넣는 걸 좋아하는데 이렇게 육수가 안 우러나는 건 처음이네요 크기가 작아 육수로서도 별로였어요,One
꽃게탕 끓이고 국물 맛보니 괜찮았는데 꽃게가 아주 짜네요 도저히 못 먹겠어서 쿠팡 고객센터 에 전화했더니 기계적인 답만 말끊으면서 계속 빈복하고 가 더 친절한 정도입니다 맛은 환불대상이 아니라니 어처구니 없습니다,One
맛 만족도 생각보다 별로에요,One
살도 흐물흐물하고 신선도도 떨어지고 다시는 구매 의사 없음,One
된장찌개에 꽃게 넣는 걸 좋아하는데 이렇게 육수가 안 우러나는 건 처음이네요 크기가 작아 육수로서도 별로였어요,One
살이 하나도 없음 정말 이래도 되나 싶을 정도로 살 하나도 없음 절대 구매하지 마세요,One
에서 사다 쿠팡에서 첨 사봤더니 애들이 어디서 샀냐고 다시는 여기서 사지 말래요,One
꽃게 살이 하나도 없음 집게다리는 텅텅 비어 있고 몸통엔 정도 살이 차있는데 평을 보면 살이 꽉 차있다는데 진짜 구매해서 드신분들인지 궁금하네 주말마다 꽃게를 먹어서 쿠팡에서 매번 구매하던 꽃게 안사고 살이 꽉 차있단 평 보고 구매했는데 진짜 욕나오네 이건 진짜 상품 가치 도 없는거라는걸 판매자가 알까 포장할때 꽃게 절단할건데 그때 확인안하나 매번 구매해 먹던 꽃게랑 비교하면 진짜 이집 꽃게는 꽃게도 아님 내 이회사 제품은 두번다시 안산다,One
살도없고 양도적고 큰줄알알았는데 많이파세요 포장은제대로해주세요 포장이엉망이네요 수고하세요,One
배송중에 녹아서 그런건가 음식을 만들었는데 게살이 다 녹은것처럼 물컹물컹 비린내는 왜케 심한지 아무리 싱크대를 닦아도 냄세가 없어지질 않음 다 버림,One
싱싱함 생각보다 덜 싱싱해요,One
왜 평점이 높을까 싶어요,One
싱싱하고 좋아서 매번 시켜먹는데 이번에 개나 시켰는대 하나만 배송온거는 뭔가 싶네 누가가져갔노 내 꽃게,One
