titles,category
내 돈 내 산 후기입니다 주문 일 년 월 일 배송 완료 일 년 월 일 중량 구매 이유 반찬을 만들어 먹기 위해 구매 하게 되었습니다 섭취 후기 이번 제품은 신선도 면에서 많이 아쉬웠던 제품이었습니다 깻잎의 일부분이 검게 변해 있더라 구요 밑 부분만 그래서 잘라내고 반찬을 만들어 먹긴 했지만 이 부분이 많이 아쉬웠습니다 이 부분에 대해서는 제가 첨부한 사진을 통해 확인 가능하세요 크기의 경우는 다양한 크기의 깻잎이 들어 있는 편이었습니다 저는 깻잎을 반찬으로 만들어 먹을 때 깻잎을 한 번 찐 후에 양념을 해서 버무려 먹는 편인데요 혹시 질긴 깻잎을 구매 하게 되었다고 느껴 지실 때는 저처럼 깻잎을 조금 쪄서 해 보시는 것을 추천 드려요 깻잎을 찌실 때는 많이 안 찌셔도 되고 숨이 살짝 죽을 정도만 쪄 주신 후에 양념을 무쳐 주시면 깻잎도 부드러워 지고 양념도 더 잘 베어 드는 느낌이라 저는 더 맛있더라 구요 이렇게 한 번 만들어 드셔 보시는 것 추천 드립니다 이미지는 제품의 상태가 궁금하신 분들을 위해 첨부합니다 제 후기가 많은 분들에게 도움이 될 수 있었으면 좋겠습니다,Two
맛 만족도 보통이에요,Two
월남쌈에 먹으려 구매했어요 지난번엔 깻잎없이 먹었었는데 이번엔 남편이 깻잎도 함께 먹어보자 하더라구요 그래서 쿠팡에 주문해서 빠르게 받아봤어요 그런데 깻잎을 보니 깻잎이 다 데었더라구요 그래서 가방을 들춰보니 아이스팩이 바로 밑에있었어요 아이스팩때문에 냉해입었네요 요리하려고 꺼내보니 장중 장만 멀쩡하고 그 다음부터는 끝부분이 얼더니 마지만 장은 아예 얼어서 못먹고 버렸어요 팩샀는데 팩 다 그랬으니 총 장 버린셈이죠 장이면 팩양인데 좀 아깝더라구요 반품할 수도 없는데 말이죠 야채는 아이스팩이랑 너무 붙여서 보내지 않으셨음 좋겠어요 내돈내산 솔직한 후기입니다 후기가 상품 구매에 도움이 되셨다면 도움이 돼요 를 눌러주세요 감사합니다,Two
맛 만족도 괜찮아요,Two
곰곰깻잎 개 주문일자 받은날짜 닭갈비 사면서 볶을때 넣으려고 콩나물이랑 깻잎 같이 주문했답니다 그런데 이게 웬일입니까 사진첨부 얼은상태모습입니다 얼마전 국산숙주 샀을때도 얼어서 오더니 이번깻잎도 이렇게 시커멓게 얼어 변해서 왔네요 신선하게 배달되어야하는 신선제품인데 어찌 이리되었을까요,Two
쿠팡에서 깻잎시킨게 두세번되는거같은데 상태가 늘 왔다갔다하네요 이번엔 너무 최악 다 상한게 왔어요 먹지도 못하고 다 버렸네요 신선제품 품질관리 제대로 됐으면 좋겠어요,Two
얼었다 녹았는지 다 시들시들한 애들이 왔어요 볶아 먹을라고 시킨걸 알고 이런걸 보내주셨는지 쌈싸먹는 용으로 시켰으면 큰일날뻔했어요,Two
배송 후 분 정도 밖에 지나지 않은 시간에 상태 체크했어요 겉으로만 봐도 거무튀튀한게 상태 엉망인게 왔어요 바로 필요해서 조금이라도 쓰려고 잘라내니 반이 안되네요 곰곰 제품 예전엔 믿고 주문했었는데 반숙란도 그랬고 제품관리 문제가 많은거 같아요,Two
위에 몇장이 얼었는지 아니 상한건지 까맣고 어두운게 몇 장 들어있네요 유부초밥에 넣어서 싸먹으려고 구매해봅니다 상큼하고 입안을 깔끔하게 마무리해주는 깻잎향이 참 좋네요 유부네 깻잎한장 깔고 우어조림 올려서 김밥말듯 돌돌 말아주면 아주 맛있습니다 깻잎에는 항산화 효능이 있대요 특유의 향을 내는 페릴키톤 페릴라 알데히드는 세균과 곰팡이를 억제해서 생선회를 먹을때 깉이먹으면 식중독 예방 효능에도 뛰어나다네요 비타민 도 풍부하다고 합니다,Two
깻잎 포장에 실수가 있었는지 습기가 많아 중간에 손상이 된것인지 모르겠으나 열었을 때 깻잎 전체적으로 귀퉁이가 물러있었습니다 추석에 깻잎 전 부쳐먹으려고 했는데 해먹을 수 있을지 모르겠네요,Two
지난번 산 깻잎은 장 중 장 이 얼어서 환불 받았는데 이번엔 일부 몇장의 한쪽 약 분의 정도에서 얼어서 그냥 잘라내고 먹었습니다 야채 보관이 어렵겠지만 과도한 냉장 가동의 관리부실로 느껴져 안타깝습니다 마트에 갔다면 이런 야채를 살까요 곰곰 상품을 많이 신뢰하면서 이용하고 있는데 조금 아쉽습니다,Two
음 신선도가 많이 떨어져서 실망입니다 많이 버려야 할것 같아 아깝습니다,Two
겨울도 아닌데 왜 깻잎이 젖어버렸나요 겨울에도 몇번 깻잎 구입했었을때 얼어버린 깻잎을 준적이 번이나 있어서 잘 구입 안하다가 지금은 겨울이 아니라 괜찮겠지 하고 구입했다가 또 실망만 했습니다 깻잎 열몇장 들어있는중에 개정도가 상태가 가버렸어요 김밥만들때 쓸꺼라 상태 안좋은 부분들을 떼어내고 쓰긴 했는데 구매할때마다 그러니 기분이가 썩 좋지만은 않네요 다시는 깻잎은 구매하지 않을거같아요,Two
요즘은 박스에 담겨져서 와서 너무 좋아했는데 이번 깻잎은 누가봐도 얼었던걸 포장한거 같네요 종이박스는 냉매에 닿지않아 멀쩡 안에껀 전부 저렇네요 두개 주문했는데 하나는 좀 덜하고 나머진 참 쌈밥하려고 샀는데 이건 데쳐도 애매하네요 신선채소라 반품은 안하지만 확인하고 이런건 안보내셔야 맞을것 같네요,Two
맛 만족도 보통이에요,Two
향은엄청좋아요 근데 세상에일부분도아니고 반이나 돈아까워요,Two
깻잎도 더워서 이런거에요 색 확연히 차이나는거 보이죠 반은 버렸어요 로켓프레시 자주 애용하는데 이런적은 처음이네요 새벽 시 배송 받고 시반쯤 확인했다지만 그사이에 이렇게 되나요,Two
상추가 아예 얼어서 와서 한장도 건질게 없었어요 검품을 안하는건지 채소 자주 시키는데 이런일은 처음이라 당황스럽네요 음식읏반품해본적도없고 천원때문에 참 고민되네요,Two
방금 수령하자마자 충격받아서 리뷰를 적습니다 실망입니다 곰곰 늘 좋은 인상이었는데 아아,Two
아이스팩에 닿았는지 깻잎이 물렀네요 그냥 먹긴 하는데 좀 아쉬워요 뽁뽁이에 따로 싸주시긴 하셨는데 워낙 얇아 그런지 얼음팩에 영향을 받은거 같아요 깻잎 빼고는 다 괜찮았습니다,Two
맛 만족도 괜찮아요,Two
신선하도록 프레시백에 넣어주신건 감사합니다 그런데 삼겹살 닭갈비 넣은 프레시백에 넣어주시다 보니 냉기가 너무 강했던것 같습니다 진미채 넣은 프레시백은 아이스팩이 적게 들어있던데 여기에 넣어주셨으면 좋았을텐데요 결국은 한장도 못쓰고 다 버렸습니다 리뷰쓸 생각은 못하고 버려서 사진은 없습니다,Two
이런거 보냅니까 아니면 포장을 잘못한건가요 아침식사에 샐러드로 꼭 필요해서 구매했는데 생각을 하고 포장을 하는건지,Two
잎채소들은 아이스팩과 잘 분리해서 보내주심 좋을것같아요 안그럴때도 있는데 거의대부분 이렇게 얼어오네요 아쉬워요,Two
배송과정에 무른건지 무른걸보낸건지 잘모르겠지만 먹을수 있을지 몰겠어요 한두장빼고 다 저렇게 가장자리가 물러있어요 급한대로 무른곳은 가위로 잘라내고 먹었어요,Two
날이 추워서 얼었다 녹은건지 상태가 너무 안좋네요 그냥 좀 비싸도 마트에서 살껄 그랬나봐요,Two
싱싱함 예상보다 안 싱싱해요,Two
쌈싸먹으려고 시킨건데 거무죽죽 얼었다 녹은건지 맥아리 하나 없고 작은거에다 바로 먹으려고 했던거라 환불도 못하고 밤이 추웠긴 했을텐데요 그럼 다른 대비를 해야했던게 아닐까요 같이 온 팽이버섯하고 양배추는 멀쩡한데 깻잎만 꽁꽁 얼었다 녹았나봐요,Two
로켓프레시로 깻잎을 몇번 안좋은 제품받아서 깻잎은 절대 안시키는 품목이거든요 근데 김밥재료사면서 오랜만에 주문해봤더니 역시나 끝부분이 시들시들해요 한 장정도 가위로 잘라내고 김밥에 넣었어요,Two
리뷰에 물러온 거 봤는데 나는 아니겠지 하면서 시켰는데 두 멍텅이 중 한 뭉텅이는 거의 다 물러 왔어요 야마가 돌았는데 무른 한 뭉텅이는 잘라서 닭갈비에 넣고 나머지 한 뭉텅이는 쌈싸먹었어요,Two
한두장이 아니고 전체가 요렇게 되어있어서 못먹고 버렸습니다,Two
도착한 상태 그대로의 사진입니다 왠만하면 리뷰안적는데 못먹고 그대로 버려야할것같아요,Two
깻잎이 군데군데 얼었어요 지난번에는 더 심해서 깻잎은 안 사와야지 했는데 잊고 또 주문 숙주나물 브로콜리는 뾱뾱이에 싸여 왔는데 깻잎도 뾱뽁이에 싸여 왔음 덜 했으려나 싶네요,Two
깻잎 받은날 바로 까서 보니 깻잎의 반은 검은 반점이 온군데 퍼져있어서 속에 있는 반은 버렸음 앞이랑 뒤는 멀쩡한 거 넣고 속에 한두장 멀쩡하고 인터넷이라고 손님 속이면 어떻함 이런 업체는 좀 걸러내면 좋겠음,Two
신선제품은 로켓프레쉬를 안쓰겠다는 다짐을 하게 만든 회차였습니다 진짜 급해서 주문하는 거 아니면 로켓프레쉬는 안쓰려고 합니다 냉장고에 넣어놓고 이틀인가 지났는데 시커멓게 올라와서는 오히려 그 전에 마트에서 사고 남은게 더 싱싱했습니다 부족해서 그 전날 저녁에 주문한게 이렇게 돌아오네요 이젠 로켓프레쉬 쓱으로 가야겠다,Two
맛 만족도 보통이에요,Two
성인 남성 손만해요 너무 수확시기가 많이 지난 깻잎아닌가 싶습니다 억세요 제 후기를 읽어보시고 구매하실 때 도움이 되셨으면 좋겠습니다 항상 건강하세요,Two
그냥 마트가서 사는게 낫네요 전혀 신선하지 않습니다 저 색깔로 와서 씻으면 나아질려나 했다가 나물이 되어버렸네요,Two
냉장보관이 잘못됬는지 거의 다 검게 흐물흐물 변해있어서 반이상 버렸고 다버리긴 그래서 분의 정도만 검게 변한건 그냥 씻어서 먹었습니다 안시킬것 같습니다 반품하려다가 가격 얼마 안해서 그냥 포기했구요,Two
맛 만족도 생각보다 별로에요,Two
깻잎이 매번 얼어서 옵니다 매번 그래서 귀찮아도 마트가서 사서 쓰기로 했어요,Two
오늘 아침에 받은 깻잎짱아찌 하려고 산 깻잎인데 다섯 봉지 중 두봉지나 이렇게 왔네요 너무 속상하네요,Two
맛 만족도 생각보다 별로에요,Two
상태 넘 안좋아요 가 검은색으로 점철된 깻잎이라니,Two
이번에받은 깻잎은 시들하네요 먼저번은 싱싱하더니 이번은 시들 복불복인가봐요,Two
맛 만족도 괜찮아요,Two
깻잎이 매번 얼어서 옵니다 매번 그래서 귀찮아도 마트가서 사서 쓰기로 했어요,Two
오늘 아침에 받은 깻잎짱아찌 하려고 산 깻잎인데 다섯 봉지 중 두봉지나 이렇게 왔네요 너무 속상하네요,Two
맛 만족도 생각보다 별로에요,Two
상태 넘 안좋아요 가 검은색으로 점철된 깻잎이라니,Two
이번에받은 깻잎은 시들하네요 먼저번은 싱싱하더니 이번은 시들 복불복인가봐요,Two
맛 만족도 괜찮아요,Two
장보러 갔다가 깻잎 깜박하구 와서 샀어요 가격은 저렴하지 않지만 적당히 싱싱하구 좋았어요,Two
뒤에 마지막꺼까지 모두얼었어요 먹을수가없습니다,Two
깻잎이 로켓프레쉬 상품이라 아이스백이 같이오는데 그거때문에 다 다 얼고 성한게 한개도 없더라구요 결국 시들흐뮬해져서 다 버렷어요,Two
일부러 로캣이용 하는데 이런경우는 첨이네요 살얼어서 왔는데 몇장은 살아 있어서 엄마만 드시게 했네요,Two
보들한 깻잎이 아니라 진짜 억셉니다 쌈싸먹을려고 샀는데 이건 어떻게 먹어야 될까나,Two
절반가까이 얼어서 짓무른건지 가격도 비싼데 환불신청함,Two
싱싱함 예상보다 안 싱싱해요,Two
어떨땐 정상 어떨땐 다 검게변한거 상품관리 잘 부탁드립니다,Two
깻잎은 항상 얼음이 닿여서 부분적으로 얼어서 색이 진하게 변해서 와요 바뀌지가 않네요 포기했어요,Two
꾸팡에서 깻잎 주문 할 때마다 항상 검게 짖무른 상태가 좋지않은게 너무 많아요 상태 점검하고 보내줘야 되는거 아닌가요 대체적으로 다른 야채도 항상 싱싱하지 않은게 많이 옵니다 참고하시고 좋은상품으로 보내주세요 그동안 참다가 글 올립니다,Two
맛 만족도 보통이에요,Two
뭐 한두장이어야 그런가보다 하지 비닐봉투만 멀쩡하고 깻잎이 얼었다 녹은거 마냥 다 변한게 와서 받자마자 다 버림 다시는 깻잎은 안시키는걸로,Two
김밥하려는건데 다시 사러 나가야돼요 얼어서 냄새도 이상해요 작은거라 반품은 안하는데 속상하네요,Two
맛이 약해요 뽑기운이 강하게 작용합니다 그리고 맛있는걸 뽑을 확율이 작아요,Two
몇장 들어있지도 않지만 안에 두 장은 좀 상해있었습니다 아채는 쿠팡에서 처음 주문했는데 또 주문하기는 불안합니다 주변분들은 괜찮다는 분들이 있어 이번기회에 야채도 시키고 마트를 덜 가자 다짐했는데 오 노 실망스러워요,Two
한쪽이 얼어서 까맣게 변해있고 줄기 부분도 새까맣게 되어있네요,Two
깻잎전체 반은 다 얼어서 버렷어요 조금있는 반쪼가리라도 먹엇어요,Two
아이스팩 때문에 깻잎이 젖어서 못먹고 다 폐기했어요,Two
봉투열어보니 잎이 보송해서 무른건 아닌 것 같고 같이 온 프레시 상품 얼음팩에 저온상해 입은 것 같아요 여름이라 이해하지만 가을에나 다시 시켜먹어야겠네요,Two
이번껀 향이 너무 쎄서 고기랑 쌈싸먹어도 넘 맛이 없네요 대실패,Two
맛 만족도 예상보다 맛 없어요,Two
얼었다녹은것처럼깻잎맡부부이검정색으로변했어요,Two
품질 떨어지는 크고 두꺼운 깻잎이예요 식감 나쁜,Two
교환하기 귀찮아서 어처피 감자탕에 넣을거라 걍 먹었어요,Two
너무 커요 깻잎이 향도 거의 없고 별로이네요,Two
정상인거 몇개빼고는 다 상해서 못먹었어요 아쉽,Two
맛 만족도 괜찮아요,Two
상자 안에 들어 왔길래 포장 신경써서 왔네 싶었는데 물러서 왔어요 박스는 안 젖어 있었으니깐 포장된 지 좀 된 상품이었을거라 생각 듭니다 환불 하려다가 얼마 안해서 신청은 안했어요 식감은 거칠었고 깻잎 향은 충분히 났습니다,Two
맛 만족도 보통이에요,Two
귀찮아서 패스했는데 상한것들이 좀 속안에있어요,Two
맛 만족도 맛있어요,Two
비 때문인거 같아 괜찮은걸로 골라먹기로 했어요,Two
배 차이나는 애기 깻잎이 섞여 있네요 요즘 야채 가격은 비싼데 큰거 속에 작은 깻잎은 반칙인거 같아요,Two
깻잎도 여기 여러개던데 이번에 산건 잎이 작고 두껍네요 좀 뻣뻣해서 맛이 덜해요 쌈보다는 조림으로 먹어야할거 같아요,Two
맛 만족도 생각보다 별로에요,Two
깻잎 상태가,Two
뭔 깻잎이 길에서 잎사귀 뜯어논것 처럼 생김,Two
깻잎이 미니임 양도 쪼금이고 다신안삼,Two
맛 만족도 생각보다 별로에요,Two
못먹고 버려서 맛도 모르겠음,Two
맛 만족도 예상보다 맛 없어요,Two
맛 만족도 생각보다 별로에요,Two
맛 만족도 생각보다 별로에요,Two
못먹고 버려서 맛도 모르겠음,Two
맛 만족도 예상보다 맛 없어요,Two
맛 만족도 생각보다 별로에요,Two
싱싱함 예상보다 안 싱싱해요,Two
맛 만족도 예상보다 맛 없어요,Two
싱싱함 예상보다 안 싱싱해요,Two
맛 만족도 예상보다 맛 없어요,Two
맛 만족도 예상보다 맛 없어요,Two
깻잎이 얼어서 그런건지 못먹게 됐어요,Two
상태가영아님,Two
맛 만족도 맛있어요,Two
맛 만족도 생각보다 별로에요,Two
맛 만족도 괜찮아요,Two
맛 만족도 괜찮아요,Two
맛 만족도 예상보다 맛 없어요,Two
맛 만족도 생각보다 별로에요,Two
이런적은 처음이였어요,Two
싱싱함 예상보다 안 싱싱해요,Two
맛 만족도 괜찮아요,Two
깻잎이 절반이 얼어서 왔어요,Two
맛 만족도 예상보다 맛 없어요,Two
맛 만족도 생각보다 별로에요,Two
싱싱함 예상보다 안 싱싱해요,Two
맛 만족도 예상보다 맛 없어요,Two
맛 만족도 예상보다 맛 없어요,Two
싱싱함 예상보다 안 싱싱해요,Two
맛 만족도 예상보다 맛 없어요,Two
무르기 직전,Two
맛 만족도 괜찮아요,Two
깻잎이 일부분이 시꺼멓게 상했어요,Two
맛 만족도 예상보다 맛 없어요,Two
너무얇다 추부깻잎하고 완전다르다,Two
싱싱함 예상보다 안 싱싱해요,Two
얼었어요,Two
싱싱함 예상보다 안 싱싱해요,Two
싱싱함 생각보다 덜 싱싱해요,Two
맛 만족도 예상보다 맛 없어요,Two
이걸 먹으라고 판매하는건지 원,Two
싱싱함 생각보다 덜 싱싱해요,Two
